team_1,team_2,team_1_win_prob,team_2_win_prob,draw_prob
Switzerland,South Korea,0.42,0.32,0.26
Switzerland,Australia,0.43,0.31,0.26
Switzerland,Sweden,0.44,0.31,0.25
Switzerland,Mexico,0.45,0.30,0.25
Switzerland,Norway,0.46,0.30,0.24
Switzerland,Czechia,0.47,0.29,0.24
Switzerland,Scotland,0.49,0.28,0.23
Switzerland,Egypt,0.50,0.28,0.22
Switzerland,Algeria,0.51,0.27,0.22
Switzerland,Canada,0.52,0.27,0.21
Switzerland,Paraguay,0.52,0.27,0.21
Switzerland,Côte d'Ivoire,0.53,0.26,0.21
Switzerland,Tunisia,0.54,0.26,0.20
Switzerland,Panama,0.55,0.25,0.20
Switzerland,Uzbekistan,0.56,0.25,0.19
Switzerland,Qatar,0.57,0.24,0.19
Switzerland,Saudi Arabia,0.58,0.24,0.18
Switzerland,South Africa,0.59,0.23,0.18
Switzerland,Ghana,0.60,0.23,0.17
Switzerland,Bosnia and Herzegovina,0.60,0.23,0.17
Switzerland,Jordan,0.61,0.22,0.17
Switzerland,Cape Verde,0.62,0.22,0.16
Switzerland,New Zealand,0.63,0.22,0.15
Switzerland,Haiti,0.64,0.21,0.15
Switzerland,Curaçao,0.65,0.21,0.14
Switzerland,DR Congo,0.65,0.21,0.14
Switzerland,Iraq,0.66,0.20,0.14
Senegal,Ecuador,0.36,0.35,0.29
Senegal,Turkey,0.37,0.35,0.28
Senegal,Iran,0.39,0.33,0.28
Senegal,South Korea,0.40,0.33,0.27
Senegal,Australia,0.41,0.32,0.27
Senegal,Sweden,0.42,0.32,0.26
Senegal,Mexico,0.43,0.31,0.26
Senegal,Norway,0.44,0.31,0.25
Senegal,Czechia,0.45,0.30,0.25
Senegal,Scotland,0.47,0.29,0.24
Senegal,Egypt,0.48,0.29,0.23
Senegal,Algeria,0.49,0.28,0.23
Senegal,Canada,0.50,0.28,0.22
Senegal,Paraguay,0.50,0.28,0.22
Senegal,Côte d'Ivoire,0.51,0.27,0.22
Senegal,Tunisia,0.52,0.27,0.21
Senegal,Panama,0.53,0.26,0.21
Senegal,Uzbekistan,0.54,0.26,0.20
Senegal,Qatar,0.55,0.25,0.20
Senegal,Saudi Arabia,0.56,0.25,0.19
Senegal,South Africa,0.57,0.24,0.19
Senegal,Ghana,0.58,0.24,0.18
Senegal,Bosnia and Herzegovina,0.58,0.24,0.18
Senegal,Jordan,0.59,0.23,0.18
Senegal,Cape Verde,0.60,0.23,0.17
Senegal,New Zealand,0.61,0.23,0.16
Senegal,Haiti,0.62,0.22,0.16
Senegal,Curaçao,0.63,0.22,0.15
Senegal,DR Congo,0.63,0.22,0.15
Senegal,Iraq,0.64,0.21,0.15
Ecuador,Turkey,0.36,0.35,0.29
Ecuador,Iran,0.38,0.34,0.28
Ecuador,South Korea,0.39,0.34,0.27
Ecuador,Australia,0.40,0.33,0.27
Ecuador,Sweden,0.41,0.33,0.26
Ecuador,Mexico,0.42,0.32,0.26
Ecuador,Norway,0.43,0.32,0.25
Ecuador,Czechia,0.44,0.31,0.25
Ecuador,Scotland,0.46,0.30,0.24
Ecuador,Egypt,0.47,0.30,0.23
Ecuador,Algeria,0.48,0.29,0.23
Ecuador,Canada,0.49,0.29,0.22
Ecuador,Paraguay,0.49,0.29,0.22
Ecuador,Côte d'Ivoire,0.50,0.28,0.22
Ecuador,Tunisia,0.51,0.28,0.21
Ecuador,Panama,0.52,0.27,0.21
Ecuador,Uzbekistan,0.53,0.27,0.20
Ecuador,Qatar,0.54,0.26,0.20
Ecuador,Saudi Arabia,0.55,0.26,0.19
Ecuador,South Africa,0.56,0.25,0.19
Ecuador,Ghana,0.57,0.25,0.18
Ecuador,Bosnia and Herzegovina,0.57,0.25,0.18
Ecuador,Jordan,0.58,0.24,0.18
Ecuador,Cape Verde,0.59,0.24,0.17
Ecuador,New Zealand,0.60,0.24,0.16
Ecuador,Haiti,0.61,0.23,0.16
Ecuador,Curaçao,0.62,0.23,0.15
Ecuador,DR Congo,0.62,0.23,0.15
Ecuador,Iraq,0.63,0.22,0.15
Turkey,Iran,0.37,0.35,0.28
Turkey,South Korea,0.38,0.35,0.27
Turkey,Australia,0.39,0.34,0.27
Turkey,Sweden,0.40,0.34,0.26
Turkey,Mexico,0.41,0.33,0.26
Turkey,Norway,0.42,0.33,0.25
Turkey,Czechia,0.43,0.32,0.25
Turkey,Scotland,0.45,0.31,0.24
Turkey,Egypt,0.46,0.31,0.23
Turkey,Algeria,0.47,0.30,0.23
Turkey,Canada,0.48,0.30,0.22
Turkey,Paraguay,0.48,0.30,0.22
Turkey,Côte d'Ivoire,0.49,0.29,0.22
Turkey,Tunisia,0.50,0.29,0.21
Turkey,Panama,0.51,0.28,0.21
Turkey,Uzbekistan,0.52,0.28,0.20
Turkey,Qatar,0.53,0.27,0.20
Turkey,Saudi Arabia,0.54,0.27,0.19
Turkey,South Africa,0.55,0.26,0.19
Turkey,Ghana,0.56,0.26,0.18
Turkey,Bosnia and Herzegovina,0.56,0.26,0.18
Turkey,Jordan,0.57,0.25,0.18
Turkey,Cape Verde,0.58,0.25,0.17
Turkey,New Zealand,0.59,0.25,0.16
Turkey,Haiti,0.60,0.24,0.16
Turkey,Curaçao,0.61,0.24,0.15
Turkey,DR Congo,0.61,0.24,0.15
Turkey,Iraq,0.62,0.23,0.15
Iran,South Korea,0.36,0.35,0.29
Iran,Australia,0.37,0.35,0.28
Iran,Sweden,0.38,0.34,0.28
Iran,Mexico,0.39,0.34,0.27
Iran,Norway,0.40,0.33,0.27
Iran,Czechia,0.41,0.33,0.26
Iran,Scotland,0.43,0.32,0.25
Iran,Egypt,0.44,0.32,0.24
Iran,Algeria,0.45,0.31,0.24
Iran,Canada,0.46,0.31,0.23
Iran,Paraguay,0.46,0.31,0.23
Iran,Côte d'Ivoire,0.47,0.30,0.23
Iran,Tunisia,0.48,0.30,0.22
Iran,Panama,0.49,0.29,0.22
Iran,Uzbekistan,0.50,0.29,0.21
Iran,Qatar,0.51,0.28,0.21
Iran,Saudi Arabia,0.52,0.28,0.20
Iran,South Africa,0.53,0.27,0.20
Iran,Ghana,0.54,0.27,0.19
Iran,Bosnia and Herzegovina,0.54,0.27,0.19
Iran,Jordan,0.55,0.26,0.19
Iran,Cape Verde,0.56,0.26,0.18
Iran,New Zealand,0.57,0.26,0.17
Iran,Haiti,0.58,0.25,0.17
Iran,Curaçao,0.59,0.25,0.16
Iran,DR Congo,0.59,0.25,0.16
Iran,Iraq,0.60,0.24,0.16
South Korea,Australia,0.36,0.35,0.29
South Korea,Sweden,0.37,0.35,0.28
South Korea,Mexico,0.38,0.34,0.28
South Korea,Norway,0.39,0.34,0.27
South Korea,Czechia,0.40,0.33,0.27
South Korea,Scotland,0.42,0.32,0.26
South Korea,Egypt,0.43,0.32,0.25
South Korea,Algeria,0.44,0.31,0.25
South Korea,Canada,0.45,0.31,0.24
South Korea,Paraguay,0.45,0.31,0.24
South Korea,Côte d'Ivoire,0.46,0.30,0.24
South Korea,Tunisia,0.47,0.30,0.23
South Korea,Panama,0.48,0.29,0.23
South Korea,Uzbekistan,0.49,0.29,0.22
South Korea,Qatar,0.50,0.28,0.22
South Korea,Saudi Arabia,0.51,0.28,0.21
South Korea,South Africa,0.52,0.27,0.21
South Korea,Ghana,0.53,0.27,0.20
South Korea,Bosnia and Herzegovina,0.53,0.27,0.20
South Korea,Jordan,0.54,0.26,0.20
South Korea,Cape Verde,0.55,0.26,0.19
South Korea,New Zealand,0.56,0.26,0.18
South Korea,Haiti,0.57,0.25,0.18
South Korea,Curaçao,0.58,0.25,0.17
South Korea,DR Congo,0.58,0.25,0.17
South Korea,Iraq,0.59,0.24,0.17
Australia,Sweden,0.36,0.35,0.29
Australia,Mexico,0.37,0.35,0.28
Australia,Norway,0.38,0.34,0.28
Australia,Czechia,0.39,0.34,0.27
Australia,Scotland,0.41,0.33,0.26
Australia,Egypt,0.42,0.33,0.25
Australia,Algeria,0.43,0.32,0.25
Australia,Canada,0.44,0.32,0.24
Australia,Paraguay,0.44,0.32,0.24
Australia,Côte d'Ivoire,0.45,0.31,0.24
Australia,Tunisia,0.46,0.31,0.23
Australia,Panama,0.47,0.30,0.23
Australia,Uzbekistan,0.48,0.30,0.22
Australia,Qatar,0.49,0.29,0.22
Australia,Saudi Arabia,0.50,0.29,0.21
Australia,South Africa,0.51,0.28,0.21
Australia,Ghana,0.52,0.28,0.20
Australia,Bosnia and Herzegovina,0.52,0.28,0.20
Australia,Jordan,0.53,0.27,0.20
Australia,Cape Verde,0.54,0.27,0.19
Australia,New Zealand,0.55,0.27,0.18
Australia,Haiti,0.56,0.26,0.18
Australia,Curaçao,0.57,0.26,0.17
Australia,DR Congo,0.57,0.26,0.17
Australia,Iraq,0.58,0.25,0.17
Sweden,Mexico,0.36,0.35,0.29
Sweden,Norway,0.37,0.35,0.28
Sweden,Czechia,0.38,0.34,0.28
Sweden,Scotland,0.40,0.33,0.27
Sweden,Egypt,0.41,0.33,0.26
Sweden,Algeria,0.42,0.32,0.26
Sweden,Canada,0.43,0.32,0.25
Sweden,Paraguay,0.43,0.32,0.25
Sweden,Côte d'Ivoire,0.44,0.31,0.25
Sweden,Tunisia,0.45,0.31,0.24
Sweden,Panama,0.46,0.30,0.24
Sweden,Uzbekistan,0.47,0.30,0.23
Sweden,Qatar,0.48,0.29,0.23
Sweden,Saudi Arabia,0.49,0.29,0.22
Sweden,South Africa,0.50,0.28,0.22
Sweden,Ghana,0.51,0.28,0.21
Sweden,Bosnia and Herzegovina,0.51,0.28,0.21
Sweden,Jordan,0.52,0.27,0.21
Sweden,Cape Verde,0.53,0.27,0.20
Sweden,New Zealand,0.54,0.27,0.19
Sweden,Haiti,0.55,0.26,0.19
Sweden,Curaçao,0.56,0.26,0.18
Sweden,DR Congo,0.56,0.26,0.18
Sweden,Iraq,0.57,0.25,0.18
Mexico,Norway,0.36,0.35,0.29
Mexico,Czechia,0.37,0.35,0.28
Mexico,Scotland,0.39,0.34,0.27
Mexico,Egypt,0.40,0.34,0.26
Mexico,Algeria,0.41,0.33,0.26
Mexico,Canada,0.42,0.33,0.25
Mexico,Paraguay,0.42,0.33,0.25
Mexico,Côte d'Ivoire,0.43,0.32,0.25
Mexico,Tunisia,0.44,0.32,0.24
Mexico,Panama,0.45,0.31,0.24
Mexico,Uzbekistan,0.46,0.31,0.23
Mexico,Qatar,0.47,0.30,0.23
Mexico,Saudi Arabia,0.48,0.30,0.22
Mexico,South Africa,0.49,0.29,0.22
Mexico,Ghana,0.50,0.29,0.21
Mexico,Bosnia and Herzegovina,0.50,0.29,0.21
Mexico,Jordan,0.51,0.28,0.21
Mexico,Cape Verde,0.52,0.28,0.20
Mexico,New Zealand,0.53,0.28,0.19
Mexico,Haiti,0.54,0.27,0.19
Mexico,Curaçao,0.55,0.27,0.18
Mexico,DR Congo,0.55,0.27,0.18
Mexico,Iraq,0.56,0.26,0.18
Norway,Czechia,0.36,0.35,0.29
Norway,Scotland,0.38,0.34,0.28
Norway,Egypt,0.39,0.34,0.27
Norway,Algeria,0.40,0.33,0.27
Norway,Canada,0.41,0.33,0.26
Norway,Paraguay,0.41,0.33,0.26
Norway,Côte d'Ivoire,0.42,0.32,0.26
Norway,Tunisia,0.43,0.32,0.25
Norway,Panama,0.44,0.31,0.25
Norway,Uzbekistan,0.45,0.31,0.24
Norway,Qatar,0.46,0.30,0.24
Norway,Saudi Arabia,0.47,0.30,0.23
Norway,South Africa,0.48,0.29,0.23
Norway,Ghana,0.49,0.29,0.22
Norway,Bosnia and Herzegovina,0.49,0.29,0.22
Norway,Jordan,0.50,0.28,0.22
Norway,Cape Verde,0.51,0.28,0.21
Norway,New Zealand,0.52,0.28,0.20
Norway,Haiti,0.53,0.27,0.20
Norway,Curaçao,0.54,0.27,0.19
Norway,DR Congo,0.54,0.27,0.19
Norway,Iraq,0.55,0.26,0.19
Czechia,Scotland,0.37,0.35,0.28
Czechia,Egypt,0.38,0.35,0.27
Czechia,Algeria,0.39,0.34,0.27
Czechia,Canada,0.40,0.34,0.26
Czechia,Paraguay,0.40,0.34,0.26
Czechia,Côte d'Ivoire,0.41,0.33,0.26
Czechia,Tunisia,0.42,0.33,0.25
Czechia,Panama,0.43,0.32,0.25
Czechia,Uzbekistan,0.44,0.32,0.24
Czechia,Qatar,0.45,0.31,0.24
Czechia,Saudi Arabia,0.46,0.31,0.23
Czechia,South Africa,0.47,0.30,0.23
Czechia,Ghana,0.48,0.30,0.22
Czechia,Bosnia and Herzegovina,0.48,0.30,0.22
Czechia,Jordan,0.49,0.29,0.22
Czechia,Cape Verde,0.50,0.29,0.21
Czechia,New Zealand,0.51,0.29,0.20
Czechia,Haiti,0.52,0.28,0.20
Czechia,Curaçao,0.53,0.28,0.19
Czechia,DR Congo,0.53,0.28,0.19
Czechia,Iraq,0.54,0.27,0.19
Scotland,Egypt,0.36,0.35,0.29
Scotland,Algeria,0.37,0.35,0.28
Scotland,Canada,0.38,0.34,0.28
Scotland,Paraguay,0.38,0.34,0.28
Scotland,Côte d'Ivoire,0.39,0.33,0.28
Scotland,Tunisia,0.40,0.33,0.27
Scotland,Panama,0.41,0.32,0.27
Scotland,Uzbekistan,0.42,0.32,0.26
Scotland,Qatar,0.43,0.31,0.26
Scotland,Saudi Arabia,0.44,0.31,0.25
Scotland,South Africa,0.45,0.30,0.25
Scotland,Ghana,0.46,0.30,0.24
Scotland,Bosnia and Herzegovina,0.46,0.30,0.24
Scotland,Jordan,0.47,0.29,0.24
Scotland,Cape Verde,0.48,0.29,0.23
Scotland,New Zealand,0.49,0.29,0.22
Scotland,Haiti,0.50,0.28,0.22
Scotland,Curaçao,0.51,0.28,0.21
Scotland,DR Congo,0.51,0.28,0.21
Scotland,Iraq,0.52,0.27,0.21
Egypt,Algeria,0.36,0.35,0.29
Egypt,Canada,0.37,0.35,0.28
Egypt,Paraguay,0.37,0.35,0.28
Egypt,Côte d'Ivoire,0.38,0.34,0.28
Egypt,Tunisia,0.39,0.34,0.27
Egypt,Panama,0.40,0.33,0.27
Egypt,Uzbekistan,0.41,0.33,0.26
Egypt,Qatar,0.42,0.32,0.26
Egypt,Saudi Arabia,0.43,0.32,0.25
Egypt,South Africa,0.44,0.31,0.25
Egypt,Ghana,0.45,0.31,0.24
Egypt,Bosnia and Herzegovina,0.45,0.31,0.24
Egypt,Jordan,0.46,0.30,0.24
Egypt,Cape Verde,0.47,0.30,0.23
Egypt,New Zealand,0.48,0.30,0.22
Egypt,Haiti,0.49,0.29,0.22
Egypt,Curaçao,0.50,0.29,0.21
Egypt,DR Congo,0.50,0.29,0.21
Egypt,Iraq,0.51,0.28,0.21
Algeria,Canada,0.36,0.35,0.29
Algeria,Paraguay,0.36,0.35,0.29
Algeria,Côte d'Ivoire,0.37,0.35,0.28
Algeria,Tunisia,0.38,0.34,0.28
Algeria,Panama,0.39,0.34,0.27
Algeria,Uzbekistan,0.40,0.33,0.27
Algeria,Qatar,0.41,0.33,0.26
Algeria,Saudi Arabia,0.42,0.32,0.26
Algeria,South Africa,0.43,0.32,0.25
Algeria,Ghana,0.44,0.31,0.25
Algeria,Bosnia and Herzegovina,0.44,0.31,0.25
Algeria,Jordan,0.45,0.31,0.24
Algeria,Cape Verde,0.46,0.30,0.24
Algeria,New Zealand,0.47,0.30,0.23
Algeria,Haiti,0.48,0.29,0.23
Algeria,Curaçao,0.49,0.29,0.22
Algeria,DR Congo,0.49,0.29,0.22
Algeria,Iraq,0.50,0.28,0.22
Canada,Paraguay,0.36,0.35,0.29
Canada,Côte d'Ivoire,0.37,0.35,0.28
Canada,Tunisia,0.38,0.34,0.28
Canada,Panama,0.39,0.34,0.27
Canada,Uzbekistan,0.40,0.33,0.27
Canada,Qatar,0.41,0.33,0.26
Canada,Saudi Arabia,0.42,0.32,0.26
Canada,South Africa,0.43,0.32,0.25
Canada,Ghana,0.44,0.31,0.25
Canada,Bosnia and Herzegovina,0.44,0.31,0.25
Canada,Jordan,0.45,0.31,0.24
Canada,Cape Verde,0.46,0.30,0.24
Canada,New Zealand,0.47,0.30,0.23
Canada,Haiti,0.48,0.29,0.23
Canada,Curaçao,0.49,0.29,0.22
Canada,DR Congo,0.49,0.29,0.22
Canada,Iraq,0.50,0.28,0.22
Paraguay,Côte d'Ivoire,0.36,0.35,0.29
Paraguay,Tunisia,0.37,0.35,0.28
Paraguay,Panama,0.38,0.34,0.28
Paraguay,Uzbekistan,0.39,0.34,0.27
Paraguay,Qatar,0.40,0.33,0.27
Paraguay,Saudi Arabia,0.41,0.33,0.26
Paraguay,South Africa,0.42,0.32,0.26
Paraguay,Ghana,0.43,0.32,0.25
Paraguay,Bosnia and Herzegovina,0.43,0.32,0.25
Paraguay,Jordan,0.44,0.31,0.25
Paraguay,Cape Verde,0.45,0.31,0.24
Paraguay,New Zealand,0.46,0.30,0.24
Paraguay,Haiti,0.47,0.30,0.23
Paraguay,Curaçao,0.48,0.29,0.23
Paraguay,DR Congo,0.48,0.29,0.23
Paraguay,Iraq,0.49,0.29,0.22
Côte d'Ivoire,Tunisia,0.36,0.35,0.29
Côte d'Ivoire,Panama,0.37,0.35,0.28
Côte d'Ivoire,Uzbekistan,0.38,0.34,0.28
Côte d'Ivoire,Qatar,0.39,0.34,0.27
Côte d'Ivoire,Saudi Arabia,0.40,0.33,0.27
Côte d'Ivoire,South Africa,0.41,0.33,0.26
Côte d'Ivoire,Ghana,0.42,0.32,0.26
Côte d'Ivoire,Bosnia and Herzegovina,0.42,0.32,0.26
Côte d'Ivoire,Jordan,0.43,0.32,0.25
Côte d'Ivoire,Cape Verde,0.44,0.31,0.25
Côte d'Ivoire,New Zealand,0.45,0.31,0.24
Côte d'Ivoire,Haiti,0.46,0.30,0.24
Côte d'Ivoire,Curaçao,0.47,0.30,0.23
Côte d'Ivoire,DR Congo,0.47,0.30,0.23
Côte d'Ivoire,Iraq,0.48,0.29,0.23
Tunisia,Panama,0.36,0.35,0.29
Tunisia,Uzbekistan,0.37,0.35,0.28
Tunisia,Qatar,0.38,0.34,0.28
Tunisia,Saudi Arabia,0.39,0.34,0.27
Tunisia,South Africa,0.40,0.33,0.27
Tunisia,Ghana,0.41,0.33,0.26
Tunisia,Bosnia and Herzegovina,0.41,0.33,0.26
Tunisia,Jordan,0.42,0.32,0.26
Tunisia,Cape Verde,0.43,0.32,0.25
Tunisia,New Zealand,0.44,0.31,0.25
Tunisia,Haiti,0.45,0.31,0.24
Tunisia,Curaçao,0.46,0.30,0.24
Tunisia,DR Congo,0.46,0.30,0.24
Tunisia,Iraq,0.47,0.30,0.23
Panama,Uzbekistan,0.36,0.35,0.29
Panama,Qatar,0.37,0.35,0.28
Panama,Saudi Arabia,0.38,0.34,0.28
Panama,South Africa,0.39,0.34,0.27
Panama,Ghana,0.40,0.33,0.27
Panama,Bosnia and Herzegovina,0.40,0.33,0.27
Panama,Jordan,0.41,0.33,0.26
Panama,Cape Verde,0.42,0.32,0.26
Panama,New Zealand,0.43,0.32,0.25
Panama,Haiti,0.44,0.31,0.25
Panama,Curaçao,0.45,0.31,0.24
Panama,DR Congo,0.45,0.31,0.24
Panama,Iraq,0.46,0.30,0.24
Uzbekistan,Qatar,0.36,0.35,0.29
Uzbekistan,Saudi Arabia,0.37,0.35,0.28
Uzbekistan,South Africa,0.38,0.34,0.28
Uzbekistan,Ghana,0.39,0.34,0.27
Uzbekistan,Bosnia and Herzegovina,0.39,0.34,0.27
Uzbekistan,Jordan,0.40,0.33,0.27
Uzbekistan,Cape Verde,0.41,0.33,0.26
Uzbekistan,New Zealand,0.42,0.32,0.26
Uzbekistan,Haiti,0.43,0.32,0.25
Uzbekistan,Curaçao,0.44,0.31,0.25
Uzbekistan,DR Congo,0.44,0.31,0.25
Uzbekistan,Iraq,0.45,0.31,0.24
Qatar,Saudi Arabia,0.36,0.35,0.29
Qatar,South Africa,0.37,0.35,0.28
Qatar,Ghana,0.38,0.34,0.28
Qatar,Bosnia and Herzegovina,0.38,0.34,0.28
Qatar,Jordan,0.39,0.34,0.27
Qatar,Cape Verde,0.40,0.33,0.27
Qatar,New Zealand,0.41,0.33,0.26
Qatar,Haiti,0.42,0.32,0.26
Qatar,Curaçao,0.43,0.32,0.25
Qatar,DR Congo,0.43,0.32,0.25
Qatar,Iraq,0.44,0.31,0.25
Saudi Arabia,South Africa,0.36,0.35,0.29
Saudi Arabia,Ghana,0.37,0.35,0.28
Saudi Arabia,Bosnia and Herzegovina,0.37,0.35,0.28
Saudi Arabia,Jordan,0.38,0.34,0.28
Saudi Arabia,Cape Verde,0.39,0.34,0.27
Saudi Arabia,New Zealand,0.40,0.33,0.27
Saudi Arabia,Haiti,0.41,0.33,0.26
Saudi Arabia,Curaçao,0.42,0.32,0.26
Saudi Arabia,DR Congo,0.42,0.32,0.26
Saudi Arabia,Iraq,0.43,0.32,0.25
South Africa,Ghana,0.36,0.35,0.29
South Africa,Bosnia and Herzegovina,0.36,0.35,0.29
South Africa,Jordan,0.37,0.35,0.28
South Africa,Cape Verde,0.38,0.34,0.28
South Africa,New Zealand,0.39,0.34,0.27
South Africa,Haiti,0.40,0.33,0.27
South Africa,Curaçao,0.41,0.33,0.26
South Africa,DR Congo,0.41,0.33,0.26
South Africa,Iraq,0.42,0.32,0.26
Ghana,Bosnia and Herzegovina,0.36,0.35,0.29
Ghana,Jordan,0.37,0.35,0.28
Ghana,Cape Verde,0.38,0.34,0.28
Ghana,New Zealand,0.39,0.34,0.27
Ghana,Haiti,0.40,0.33,0.27
Ghana,Curaçao,0.41,0.33,0.26
Ghana,DR Congo,0.41,0.33,0.26
Ghana,Iraq,0.42,0.32,0.26
Bosnia and Herzegovina,Jordan,0.36,0.35,0.29
Bosnia and Herzegovina,Cape Verde,0.37,0.35,0.28
Bosnia and Herzegovina,New Zealand,0.38,0.34,0.28
Bosnia and Herzegovina,Haiti,0.39,0.34,0.27
Bosnia and Herzegovina,Curaçao,0.40,0.33,0.27
Bosnia and Herzegovina,DR Congo,0.40,0.33,0.27
Bosnia and Herzegovina,Iraq,0.41,0.33,0.26
Jordan,Cape Verde,0.36,0.35,0.29
Jordan,New Zealand,0.37,0.35,0.28
Jordan,Haiti,0.38,0.34,0.28
Jordan,Curaçao,0.39,0.34,0.27
Jordan,DR Congo,0.39,0.34,0.27
Jordan,Iraq,0.40,0.33,0.27
Cape Verde,New Zealand,0.36,0.35,0.29
Cape Verde,Haiti,0.37,0.35,0.28
Cape Verde,Curaçao,0.38,0.34,0.28
Cape Verde,DR Congo,0.38,0.34,0.28
Cape Verde,Iraq,0.39,0.34,0.27
New Zealand,Haiti,0.36,0.35,0.29
New Zealand,Curaçao,0.37,0.35,0.28
New Zealand,DR Congo,0.37,0.35,0.28
New Zealand,Iraq,0.38,0.34,0.28
Haiti,Curaçao,0.36,0.35,0.29
Haiti,DR Congo,0.36,0.35,0.29
Haiti,Iraq,0.37,0.35,0.28
Curaçao,DR Congo,0.36,0.35,0.29
Curaçao,Iraq,0.37,0.35,0.28
DR Congo,Iraq,0.36,0.35,0.29
